datetime,temp_location3,temp_location6,temp_location2,temp_location4,temp_location5,temp_location1,solar_location3,solar_location6,solar_location2,solar_location4,solar_location5,solar_location1,month,day,weekday,hour,minute,demand_MW
2018-10-11 12:00:00,15.48,15.45,15.26,17.77,14.66,14.43,77.81,127.66,117.91,144.88,124.53,117.72,10,11,1,12,0,2.86
2018-10-11 12:30:00,15.18,15.355,14.995000000000001,17.384999999999998,14.575,14.219999999999999,98.735,131.64,122.515,114.97,158.015,140.015,10,11,2,12,30,2.71
2018-10-11 13:00:00,14.88,15.26,14.73,17.0,14.49,14.01,119.66,135.62,127.12,85.06,191.5,162.31,10,11,3,13,0,2.74
2018-10-11 13:30:00,14.495000000000001,15.120000000000001,14.58,16.395,14.504999999999999,13.84,124.08,161.28,137.37,83.22,204.44,171.0,10,11,4,13,30,2.57
2018-10-11 14:00:00,14.11,14.98,14.43,15.79,14.52,13.67,128.5,186.94,147.62,81.38,217.38,179.69,10,11,5,14,0,2.71
2018-10-11 14:30:00,13.875,14.955,14.344999999999999,15.475,14.585,13.655000000000001,118.39,192.78,146.905,70.83,225.66,183.47,10,11,6,14,30,2.97
2018-10-11 15:00:00,13.64,14.93,14.26,15.16,14.65,13.64,108.28,198.62,146.19,60.28,233.94,187.25,10,11,7,15,0,3.15
2018-10-11 15:30:00,13.43,14.94,14.18,15.02,14.675,13.655000000000001,97.33,164.435,128.485,45.605000000000004,179.345,154.235,10,11,1,15,30,3.32
2018-10-11 16:00:00,13.22,14.95,14.1,14.88,14.7,13.67,86.38,130.25,110.78,30.93,124.75,121.22,10,11,2,16,0,3.64
2018-10-11 16:30:00,12.93,14.915,13.84,14.530000000000001,14.605,13.485,52.25,75.285,65.05,19.35,73.74000000000001,71.21000000000001,10,11,3,16,30,3.61
2018-10-11 17:00:00,12.64,14.88,13.58,14.18,14.51,13.3,18.12,20.32,19.32,7.77,22.73,21.2,10,11,4,17,0,3.82
2018-10-11 17:30:00,11.595,14.74,12.665,13.370000000000001,14.33,12.45,9.06,10.16,9.66,3.885,11.365,10.6,10,11,5,17,30,4.0
2018-10-11 18:00:00,10.55,14.6,11.75,12.56,14.15,11.6,0.0,0.0,0.0,0.0,0.0,0.0,10,11,6,18,0,4.07
2018-10-11 18:30:00,10.555,14.649999999999999,11.835,11.73,14.15,11.75,0.0,0.0,0.0,0.0,0.0,0.0,10,11,7,18,30,3.99
2018-10-11 19:00:00,10.56,14.7,11.92,10.9,14.15,11.9,0.0,0.0,0.0,0.0,0.0,0.0,10,11,1,19,0,3.74
2018-10-11 19:30:00,10.780000000000001,14.785,12.14,10.81,14.185,12.035,0.0,0.0,0.0,0.0,0.0,0.0,10,11,2,19,30,3.5
2018-10-11 20:00:00,11.0,14.87,12.36,10.72,14.22,12.17,0.0,0.0,0.0,0.0,0.0,0.0,10,11,3,20,0,3.25
2018-10-11 20:30:00,11.18,14.92,12.605,10.89,14.254999999999999,12.3,0.0,0.0,0.0,0.0,0.0,0.0,10,11,4,20,30,3.0
2018-10-11 21:00:00,11.36,14.97,12.85,11.06,14.29,12.43,0.0,0.0,0.0,0.0,0.0,0.0,10,11,5,21,0,2.71
2018-10-11 21:30:00,11.53,15.015,13.07,11.055,14.364999999999998,12.620000000000001,0.0,0.0,0.0,0.0,0.0,0.0,10,11,6,21,30,2.41
2018-10-11 22:00:00,11.7,15.06,13.29,11.05,14.44,12.81,0.0,0.0,0.0,0.0,0.0,0.0,10,11,7,22,0,2.16
2018-10-11 22:30:00,11.96,15.075,13.44,11.14,14.495000000000001,12.975000000000001,0.0,0.0,0.0,0.0,0.0,0.0,10,11,1,22,30,1.94
2018-10-11 23:00:00,12.22,15.09,13.59,11.23,14.55,13.14,0.0,0.0,0.0,0.0,0.0,0.0,10,11,2,23,0,1.76
2018-10-11 23:30:00,12.41,15.115,13.65,11.56,14.595,13.21,0.0,0.0,0.0,0.0,0.0,0.0,10,11,3,23,30,1.61
2018-10-12 00:00:00,12.6,15.14,13.71,11.89,14.64,13.28,0.0,0.0,0.0,0.0,0.0,0.0,10,12,4,0,0,1.74
2018-10-12 00:30:00,12.7,15.21,13.79,12.155000000000001,14.780000000000001,13.489999999999998,0.0,0.0,0.0,0.0,0.0,0.0,10,12,5,0,30,1.69
2018-10-12 01:00:00,12.8,15.28,13.87,12.42,14.92,13.7,0.0,0.0,0.0,0.0,0.0,0.0,10,12,6,1,0,1.65
2018-10-12 01:30:00,12.985,15.36,13.985,12.52,15.155000000000001,13.89,0.0,0.0,0.0,0.0,0.0,0.0,10,12,7,1,30,1.55
2018-10-12 02:00:00,13.17,15.44,14.1,12.62,15.39,14.08,0.0,0.0,0.0,0.0,0.0,0.0,10,12,1,2,0,1.48
2018-10-12 02:30:00,13.425,15.45,14.21,12.735,15.48,14.18,0.0,0.0,0.0,0.0,0.0,0.0,10,12,2,2,30,1.48
2018-10-12 03:00:00,13.68,15.46,14.32,12.85,15.57,14.28,0.0,0.0,0.0,0.0,0.0,0.0,10,12,3,3,0,1.48
2018-10-12 03:30:00,13.844999999999999,15.510000000000002,14.42,13.04,15.76,14.455,0.0,0.0,0.0,0.0,0.0,0.0,10,12,4,3,30,1.52
2018-10-12 04:00:00,14.01,15.56,14.52,13.23,15.95,14.63,0.0,0.0,0.0,0.0,0.0,0.0,10,12,5,4,0,1.61
2018-10-12 04:30:00,14.17,15.655000000000001,14.629999999999999,13.42,16.035,14.79,0.0,0.0,0.0,0.0,0.0,0.0,10,12,6,4,30,1.79
2018-10-12 05:00:00,14.33,15.75,14.74,13.61,16.12,14.95,0.0,0.0,0.0,0.0,0.0,0.0,10,12,7,5,0,2.2
2018-10-12 05:30:00,14.434999999999999,15.785,14.81,13.76,16.130000000000003,14.995,0.09,0.075,0.085,0.275,0.045,0.035,10,12,1,5,30,2.58
2018-10-12 06:00:00,14.54,15.82,14.88,13.91,16.14,15.04,0.18,0.15,0.17,0.55,0.09,0.07,10,12,2,6,0,3.06
2018-10-12 06:30:00,14.594999999999999,15.84,14.925,13.985,16.225,15.09,6.75,8.580000000000002,7.65,14.535,7.18,6.005,10,12,3,6,30,3.39
2018-10-12 07:00:00,14.65,15.86,14.97,14.06,16.31,15.14,13.32,17.01,15.13,28.52,14.27,11.94,10,12,4,7,0,3.37
2018-10-12 07:30:00,14.81,15.985,15.125,14.25,16.424999999999997,15.3,27.56,40.075,34.394999999999996,37.305,33.095,29.585,10,12,5,7,30,3.4
2018-10-12 08:00:00,14.97,16.11,15.28,14.44,16.54,15.46,41.8,63.14,53.66,46.09,51.92,47.23,10,12,6,8,0,3.42
2018-10-12 08:30:00,15.225000000000001,16.225,15.485,14.77,16.63,15.635000000000002,62.71,103.16499999999999,77.69,73.84,75.36500000000001,62.459999999999994,10,12,7,8,30,3.37
2018-10-12 09:00:00,15.48,16.34,15.69,15.1,16.72,15.81,83.62,143.19,101.72,101.59,98.81,77.69,10,12,1,9,0,3.46
2018-10-12 09:30:00,15.7,16.43,15.850000000000001,15.475,16.7,15.905000000000001,113.03,188.125,141.64,123.92,141.875,112.535,10,12,2,9,30,3.38
2018-10-12 10:00:00,15.92,16.52,16.01,15.85,16.68,16.0,142.44,233.06,181.56,146.25,184.94,147.38,10,12,3,10,0,3.32
2018-10-12 10:30:00,16.165,16.63,16.200000000000003,16.33,16.675,16.1,197.75,257.97,210.47,224.25,209.375,180.13,10,12,4,10,30,3.3
2018-10-12 11:00:00,16.41,16.74,16.39,16.81,16.67,16.2,253.06,282.88,239.38,302.25,233.81,212.88,10,12,5,11,0,3.37
2018-10-12 11:30:00,16.7,16.84,16.55,17.475,16.685000000000002,16.314999999999998,251.875,297.25,244.38,306.935,244.81,207.0,10,12,6,11,30,3.36
2018-10-12 12:00:00,16.99,16.94,16.71,18.14,16.7,16.43,250.69,311.62,249.38,311.62,255.81,201.12,10,12,7,12,0,3.23
2018-10-12 12:30:00,17.085,17.05,16.805,18.33,16.759999999999998,16.455,234.72,311.185,248.47,269.03,243.53,195.465,10,12,1,12,30,3.07
2018-10-12 13:00:00,17.18,17.16,16.9,18.52,16.82,16.48,218.75,310.75,247.56,226.44,231.25,189.81,10,12,2,13,0,3.03
2018-10-12 13:30:00,17.22,17.23,17.005,18.485,16.87,16.53,184.655,278.155,209.78,210.625,210.0,159.375,10,12,3,13,30,3.04
2018-10-12 14:00:00,17.26,17.3,17.11,18.45,16.92,16.58,150.56,245.56,172.0,194.81,188.75,128.94,10,12,4,14,0,2.99
2018-10-12 14:30:00,17.200000000000003,17.325000000000003,17.060000000000002,18.605,16.975,16.564999999999998,128.97,210.185,155.875,153.595,171.065,117.095,10,12,5,14,30,3.15
2018-10-12 15:00:00,17.14,17.35,17.01,18.76,17.03,16.55,107.38,174.81,139.75,112.38,153.38,105.25,10,12,6,15,0,3.39
2018-10-12 15:30:00,17.060000000000002,17.46,16.965000000000003,18.745,16.96,16.545,80.58,126.7,103.455,87.65,107.45,76.565,10,12,7,15,30,3.7
2018-10-12 16:00:00,16.98,17.57,16.92,18.73,16.89,16.54,53.78,78.59,67.16,62.92,61.52,47.88,10,12,1,16,0,4.01
2018-10-12 16:30:00,16.845,17.439999999999998,16.76,18.515,16.795,16.45,30.62,44.19,37.915,34.985,34.8,27.66,10,12,2,16,30,4.1
2018-10-12 17:00:00,16.71,17.31,16.6,18.3,16.7,16.36,7.46,9.79,8.67,7.05,8.08,7.44,10,12,3,17,0,4.2
2018-10-12 17:30:00,16.58,17.17,16.42,17.935000000000002,16.6,16.265,3.73,4.895,4.335,3.525,4.04,3.72,10,12,4,17,30,4.18
2018-10-12 18:00:00,16.45,17.03,16.24,17.57,16.5,16.17,0.0,0.0,0.0,0.0,0.0,0.0,10,12,5,18,0,3.95
2018-10-12 18:30:00,16.395,17.005000000000003,16.24,17.37,16.369999999999997,16.105,0.0,0.0,0.0,0.0,0.0,0.0,10,12,6,18,30,3.85
2018-10-12 19:00:00,16.34,16.98,16.24,17.17,16.24,16.04,0.0,0.0,0.0,0.0,0.0,0.0,10,12,7,19,0,3.59
2018-10-12 19:30:00,16.34,16.84,16.225,17.025,16.15,16.005,0.0,0.0,0.0,0.0,0.0,0.0,10,12,1,19,30,3.36
2018-10-12 20:00:00,16.34,16.7,16.21,16.88,16.06,15.97,0.0,0.0,0.0,0.0,0.0,0.0,10,12,2,20,0,3.15
2018-10-12 20:30:00,16.4,16.73,16.205,16.77,16.075,16.005,0.0,0.0,0.0,0.0,0.0,0.0,10,12,3,20,30,2.92
2018-10-12 21:00:00,16.46,16.76,16.2,16.66,16.09,16.04,0.0,0.0,0.0,0.0,0.0,0.0,10,12,4,21,0,2.72
2018-10-12 21:30:00,16.535,16.855,16.28,16.655,16.115000000000002,16.07,0.0,0.0,0.0,0.0,0.0,0.0,10,12,5,21,30,2.48
2018-10-12 22:00:00,16.61,16.95,16.36,16.65,16.14,16.1,0.0,0.0,0.0,0.0,0.0,0.0,10,12,6,22,0,2.26
2018-10-12 22:30:00,16.615000000000002,16.92,16.365000000000002,16.68,16.23,16.105,0.0,0.0,0.0,0.0,0.0,0.0,10,12,7,22,30,2.06
2018-10-12 23:00:00,16.62,16.89,16.37,16.71,16.32,16.11,0.0,0.0,0.0,0.0,0.0,0.0,10,12,1,23,0,1.96
2018-10-12 23:30:00,16.625,16.905,16.384999999999998,16.71,16.35,16.105,0.0,0.0,0.0,0.0,0.0,0.0,10,12,2,23,30,1.85
2018-10-13 00:00:00,16.63,16.92,16.4,16.71,16.38,16.1,0.0,0.0,0.0,0.0,0.0,0.0,10,13,3,0,0,1.9
2018-10-13 00:30:00,16.674999999999997,17.0,16.455,16.77,16.299999999999997,16.145000000000003,0.0,0.0,0.0,0.0,0.0,0.0,10,13,4,0,30,1.88
2018-10-13 01:00:00,16.72,17.08,16.51,16.83,16.22,16.19,0.0,0.0,0.0,0.0,0.0,0.0,10,13,5,1,0,1.82
2018-10-13 01:30:00,16.814999999999998,17.125,16.590000000000003,16.9,16.225,16.32,0.0,0.0,0.0,0.0,0.0,0.0,10,13,6,1,30,1.74
2018-10-13 02:00:00,16.91,17.17,16.67,16.97,16.23,16.45,0.0,0.0,0.0,0.0,0.0,0.0,10,13,7,2,0,1.67
2018-10-13 02:30:00,16.994999999999997,17.185000000000002,16.78,17.02,16.295,16.555,0.0,0.0,0.0,0.0,0.0,0.0,10,13,1,2,30,1.61
2018-10-13 03:00:00,17.08,17.2,16.89,17.07,16.36,16.66,0.0,0.0,0.0,0.0,0.0,0.0,10,13,2,3,0,1.61
2018-10-13 03:30:00,17.174999999999997,17.18,16.955,17.064999999999998,16.43,16.740000000000002,0.0,0.0,0.0,0.0,0.0,0.0,10,13,3,3,30,1.57
2018-10-13 04:00:00,17.27,17.16,17.02,17.06,16.5,16.82,0.0,0.0,0.0,0.0,0.0,0.0,10,13,4,4,0,1.61
2018-10-13 04:30:00,17.35,17.240000000000002,17.060000000000002,17.045,16.6,16.835,0.0,0.0,0.0,0.0,0.0,0.0,10,13,5,4,30,1.66
2018-10-13 05:00:00,17.43,17.32,17.1,17.03,16.7,16.85,0.0,0.0,0.0,0.0,0.0,0.0,10,13,6,5,0,1.82
2018-10-13 05:30:00,17.4,17.39,17.145000000000003,16.98,16.775,16.86,0.03,0.13,0.05,0.135,0.04,0.01,10,13,7,5,30,1.96
2018-10-13 06:00:00,17.37,17.46,17.19,16.93,16.85,16.87,0.06,0.26,0.1,0.27,0.08,0.02,10,13,1,6,0,2.21
2018-10-13 06:30:00,17.32,17.634999999999998,17.19,16.740000000000002,16.845,16.815,10.095,22.325000000000003,13.834999999999999,10.02,13.120000000000001,10.015,10,13,2,6,30,2.58
2018-10-13 07:00:00,17.27,17.81,17.19,16.55,16.84,16.76,20.13,44.39,27.57,19.77,26.16,20.01,10,13,3,7,0,2.88
2018-10-13 07:30:00,17.259999999999998,17.655,17.18,16.435000000000002,17.02,16.96,53.11,103.6,68.27000000000001,55.995000000000005,84.36,52.69499999999999,10,13,4,7,30,3.11
2018-10-13 08:00:00,17.25,17.5,17.17,16.32,17.2,17.16,86.09,162.81,108.97,92.22,142.56,85.38,10,13,5,8,0,3.35
2018-10-13 08:30:00,17.46,17.53,17.355,16.625,17.255,17.380000000000003,182.10500000000002,250.405,208.79500000000002,174.235,224.405,156.785,10,13,6,8,30,3.38
2018-10-13 09:00:00,17.67,17.56,17.54,16.93,17.31,17.6,278.12,338.0,308.62,256.25,306.25,228.19,10,13,7,9,0,3.38
2018-10-13 09:30:00,18.25,17.744999999999997,17.935,17.825,17.335,17.795,324.81,385.0,349.5,338.5,339.685,248.535,10,13,1,9,30,3.44
2018-10-13 10:00:00,18.83,17.93,18.33,18.72,17.36,17.99,371.5,432.0,390.38,420.75,373.12,268.88,10,13,2,10,0,3.32
2018-10-13 10:30:00,19.134999999999998,18.195,18.634999999999998,19.705,17.375,18.034999999999997,354.69,444.625,377.63,430.815,358.685,256.94,10,13,3,10,30,3.29
2018-10-13 11:00:00,19.44,18.46,18.94,20.69,17.39,18.08,337.88,457.25,364.88,440.88,344.25,245.0,10,13,4,11,0,3.21
2018-10-13 11:30:00,19.384999999999998,18.485,18.990000000000002,20.86,17.14,17.85,312.63,428.685,336.44,459.19,333.065,238.22,10,13,5,11,30,3.21
2018-10-13 12:00:00,19.33,18.51,19.04,21.03,16.89,17.62,287.38,400.12,308.0,477.5,321.88,231.44,10,13,6,12,0,3.19
2018-10-13 12:30:00,19.155,18.355,18.855,21.130000000000003,16.814999999999998,17.43,270.25,367.5,281.0,444.625,298.94,222.625,10,13,7,12,30,3.14
2018-10-13 13:00:00,18.98,18.2,18.67,21.23,16.74,17.24,253.12,334.88,254.0,411.75,276.0,213.81,10,13,1,13,0,3.03
2018-10-13 13:30:00,18.825000000000003,18.064999999999998,18.490000000000002,21.22,16.685,17.14,223.965,302.565,227.44,338.315,215.53,180.28,10,13,2,13,30,2.98
2018-10-13 14:00:00,18.67,17.93,18.31,21.21,16.63,17.04,194.81,270.25,200.88,264.88,155.06,146.75,10,13,3,14,0,2.95
2018-10-13 14:30:00,18.405,17.8,18.095,20.935000000000002,16.4,16.725,154.29500000000002,219.405,158.11,213.5,112.92,113.89,10,13,4,14,30,2.98
2018-10-13 15:00:00,18.14,17.67,17.88,20.66,16.17,16.41,113.78,168.56,115.34,162.12,70.78,81.03,10,13,5,15,0,3.15
2018-10-13 15:30:00,17.725,17.46,17.53,20.35,16.025000000000002,16.04,77.39,113.475,81.445,112.605,49.72,59.150000000000006,10,13,6,15,30,3.53
2018-10-13 16:00:00,17.31,17.25,17.18,20.04,15.88,15.67,41.0,58.39,47.55,63.09,28.66,37.27,10,13,7,16,0,3.8
2018-10-13 16:30:00,16.77,16.990000000000002,16.72,19.485,15.55,15.3,23.095,32.215,27.029999999999998,34.005,17.325,21.345000000000002,10,13,1,16,30,3.8
2018-10-13 17:00:00,16.23,16.73,16.26,18.93,15.22,14.93,5.19,6.04,6.51,4.92,5.99,5.42,10,13,2,17,0,3.89
2018-10-13 17:30:00,15.67,16.245,15.72,18.305,15.02,14.52,2.595,3.02,3.255,2.46,2.995,2.71,10,13,3,17,30,3.95
2018-10-13 18:00:00,15.11,15.76,15.18,17.68,14.82,14.11,0.0,0.0,0.0,0.0,0.0,0.0,10,13,4,18,0,3.83
2018-10-13 18:30:00,14.66,15.455,14.75,17.175,14.71,13.82,0.0,0.0,0.0,0.0,0.0,0.0,10,13,5,18,30,3.61
2018-10-13 19:00:00,14.21,15.15,14.32,16.67,14.6,13.53,0.0,0.0,0.0,0.0,0.0,0.0,10,13,6,19,0,3.33
2018-10-13 19:30:00,13.825,15.01,14.0,16.295,14.555,13.379999999999999,0.0,0.0,0.0,0.0,0.0,0.0,10,13,7,19,30,3.23
2018-10-13 20:00:00,13.44,14.87,13.68,15.92,14.51,13.23,0.0,0.0,0.0,0.0,0.0,0.0,10,13,1,20,0,3.04
2018-10-13 20:30:00,13.205,14.829999999999998,13.530000000000001,15.49,14.48,13.17,0.0,0.0,0.0,0.0,0.0,0.0,10,13,2,20,30,2.9
2018-10-13 21:00:00,12.97,14.79,13.38,15.06,14.45,13.11,0.0,0.0,0.0,0.0,0.0,0.0,10,13,3,21,0,2.66
2018-10-13 21:30:00,12.86,14.725,13.29,14.629999999999999,14.36,13.059999999999999,0.0,0.0,0.0,0.0,0.0,0.0,10,13,4,21,30,2.45
2018-10-13 22:00:00,12.75,14.66,13.2,14.2,14.27,13.01,0.0,0.0,0.0,0.0,0.0,0.0,10,13,5,22,0,2.24
2018-10-13 22:30:00,12.65,14.585,13.129999999999999,13.864999999999998,14.18,12.98,0.0,0.0,0.0,0.0,0.0,0.0,10,13,6,22,30,2.06
2018-10-13 23:00:00,12.55,14.51,13.06,13.53,14.09,12.95,0.0,0.0,0.0,0.0,0.0,0.0,10,13,7,23,0,1.99
2018-10-13 23:30:00,12.47,14.365,13.085,13.184999999999999,13.93,12.89,0.0,0.0,0.0,0.0,0.0,0.0,10,13,1,23,30,1.88
2018-10-14 00:00:00,12.39,14.22,13.11,12.84,13.77,12.83,0.0,0.0,0.0,0.0,0.0,0.0,10,14,2,0,0,1.97
2018-10-14 00:30:00,12.379999999999999,13.945,12.96,12.84,13.57,12.59,0.0,0.0,0.0,0.0,0.0,0.0,10,14,3,0,30,1.88
2018-10-14 01:00:00,12.37,13.67,12.81,12.84,13.37,12.35,0.0,0.0,0.0,0.0,0.0,0.0,10,14,4,1,0,1.86
2018-10-14 01:30:00,12.325,13.5,12.695,12.805,13.2,12.24,0.0,0.0,0.0,0.0,0.0,0.0,10,14,5,1,30,1.74
2018-10-14 02:00:00,12.28,13.33,12.58,12.77,13.03,12.13,0.0,0.0,0.0,0.0,0.0,0.0,10,14,6,2,0,1.74
2018-10-14 02:30:00,12.14,13.24,12.440000000000001,12.719999999999999,12.92,11.95,0.0,0.0,0.0,0.0,0.0,0.0,10,14,7,2,30,1.68
2018-10-14 03:00:00,12.0,13.15,12.3,12.67,12.81,11.77,0.0,0.0,0.0,0.0,0.0,0.0,10,14,1,3,0,1.61
2018-10-14 03:30:00,11.84,13.215,12.215,12.515,12.879999999999999,11.68,0.0,0.0,0.0,0.0,0.0,0.0,10,14,2,3,30,1.56
2018-10-14 04:00:00,11.68,13.28,12.13,12.36,12.95,11.59,0.0,0.0,0.0,0.0,0.0,0.0,10,14,3,4,0,1.61
2018-10-14 04:30:00,11.66,13.385,12.21,12.245000000000001,13.045,11.645,0.0,0.0,0.0,0.0,0.0,0.0,10,14,4,4,30,1.61
2018-10-14 05:00:00,11.64,13.49,12.29,12.13,13.14,11.7,0.0,0.0,0.0,0.0,0.0,0.0,10,14,5,5,0,1.74
2018-10-14 05:30:00,11.615,13.445,12.195,12.105,13.035,11.62,0.015,0.03,0.02,0.04,0.01,0.005,10,14,6,5,30,1.82
2018-10-14 06:00:00,11.59,13.4,12.1,12.08,12.93,11.54,0.03,0.06,0.04,0.08,0.02,0.01,10,14,7,6,0,2.03
2018-10-14 06:30:00,11.395,13.235,11.83,11.965,12.875,11.44,6.105,7.1899999999999995,6.715000000000001,6.665,6.18,5.9799999999999995,10,14,1,6,30,2.23
2018-10-14 07:00:00,11.2,13.07,11.56,11.85,12.82,11.34,12.18,14.32,13.39,13.25,12.34,11.95,10,14,2,7,0,2.53
2018-10-14 07:30:00,11.02,13.015,11.455,11.774999999999999,12.92,11.305,27.725,29.88,29.805,33.045,35.459999999999994,34.765,10,14,3,7,30,2.89
2018-10-14 08:00:00,10.84,12.96,11.35,11.7,13.02,11.27,43.27,45.44,46.22,52.84,58.58,57.58,10,14,4,8,0,3.27
2018-10-14 08:30:00,10.8,12.985,11.425,11.395,13.11,11.34,71.9,76.16,73.05,69.03,100.695,104.13499999999999,10,14,5,8,30,3.45
2018-10-14 09:00:00,10.76,13.01,11.5,11.09,13.2,11.41,100.53,106.88,99.88,85.22,142.81,150.69,10,14,6,9,0,3.61
2018-10-14 09:30:00,10.774999999999999,13.085,11.54,10.905000000000001,13.235,11.52,142.79500000000002,137.22,141.66,89.97,216.53,210.405,10,14,7,9,30,3.68
2018-10-14 10:00:00,10.79,13.16,11.58,10.72,13.27,11.63,185.06,167.56,183.44,94.72,290.25,270.12,10,14,1,10,0,3.61
2018-10-14 10:30:00,10.885,13.215,11.665,10.52,13.305,11.82,235.59,193.81,227.66,113.05,354.125,334.0,10,14,2,10,30,3.59
2018-10-14 11:00:00,10.98,13.27,11.75,10.32,13.34,12.01,286.12,220.06,271.88,131.38,418.0,397.88,10,14,3,11,0,3.47
2018-10-14 11:30:00,11.245000000000001,13.315,11.93,10.31,13.4,12.335,306.185,234.28,292.75,130.16,440.94,407.63,10,14,4,11,30,3.26
2018-10-14 12:00:00,11.51,13.36,12.11,10.3,13.46,12.66,326.25,248.5,313.62,128.94,463.88,417.38,10,14,5,12,0,3.29
2018-10-14 12:30:00,11.754999999999999,13.370000000000001,12.29,10.33,13.515,12.895,304.815,260.56,302.62,120.925,446.815,430.38,10,14,6,12,30,3.19
2018-10-14 13:00:00,12.0,13.38,12.47,10.36,13.57,13.13,283.38,272.62,291.62,112.91,429.75,443.38,10,14,7,13,0,3.0
2018-10-14 13:30:00,12.094999999999999,13.39,12.56,10.344999999999999,13.655000000000001,13.32,288.315,261.46500000000003,278.935,99.425,390.065,399.44,10,14,1,13,30,2.97
2018-10-14 14:00:00,12.19,13.4,12.65,10.33,13.74,13.51,293.25,250.31,266.25,85.94,350.38,355.5,10,14,2,14,0,3.06
2018-10-14 14:30:00,12.265,13.4,12.675,10.254999999999999,13.785,13.485,240.03,208.5,227.78,74.085,301.345,282.625,10,14,3,14,30,3.08
2018-10-14 15:00:00,12.34,13.4,12.7,10.18,13.83,13.46,186.81,166.69,189.31,62.23,252.31,209.75,10,14,4,15,0,3.37
2018-10-14 15:30:00,12.18,13.415,12.59,10.08,13.879999999999999,13.25,142.0,106.44,130.95,53.239999999999995,182.965,162.375,10,14,5,15,30,3.82
2018-10-14 16:00:00,12.02,13.43,12.48,9.98,13.93,13.04,97.19,46.19,72.59,44.25,113.62,115.0,10,14,6,16,0,4.1
2018-10-14 16:30:00,11.68,13.379999999999999,12.185,9.825,13.94,12.695,53.12,25.515,39.68,23.975,63.52,63.705,10,14,7,16,30,4.27
2018-10-14 17:00:00,11.34,13.33,11.89,9.67,13.95,12.35,9.05,4.84,6.77,3.7,13.42,12.41,10,14,1,17,0,4.16
2018-10-14 17:30:00,10.69,13.275,11.535,9.42,13.844999999999999,11.899999999999999,4.525,2.42,3.385,1.85,6.71,6.205,10,14,2,17,30,4.29
2018-10-14 18:00:00,10.04,13.22,11.18,9.17,13.74,11.45,0.0,0.0,0.0,0.0,0.0,0.0,10,14,3,18,0,4.18
2018-10-14 18:30:00,9.93,13.120000000000001,11.065,9.165,13.67,11.43,0.0,0.0,0.0,0.0,0.0,0.0,10,14,4,18,30,4.0
2018-10-14 19:00:00,9.82,13.02,10.95,9.16,13.6,11.41,0.0,0.0,0.0,0.0,0.0,0.0,10,14,5,19,0,3.73
2018-10-14 19:30:00,9.625,12.899999999999999,10.75,9.120000000000001,13.465,11.235,0.0,0.0,0.0,0.0,0.0,0.0,10,14,6,19,30,3.51
2018-10-14 20:00:00,9.43,12.78,10.55,9.08,13.33,11.06,0.0,0.0,0.0,0.0,0.0,0.0,10,14,7,20,0,3.21
2018-10-14 20:30:00,9.280000000000001,12.705,10.34,9.0,13.11,10.754999999999999,0.0,0.0,0.0,0.0,0.0,0.0,10,14,1,20,30,3.02
2018-10-14 21:00:00,9.13,12.63,10.13,8.92,12.89,10.45,0.0,0.0,0.0,0.0,0.0,0.0,10,14,2,21,0,2.72
2018-10-14 21:30:00,8.985,12.555,10.015,8.83,12.67,10.2,0.0,0.0,0.0,0.0,0.0,0.0,10,14,3,21,30,2.47
2018-10-14 22:00:00,8.84,12.48,9.9,8.74,12.45,9.95,0.0,0.0,0.0,0.0,0.0,0.0,10,14,4,22,0,2.11
2018-10-14 22:30:00,8.765,12.42,9.84,8.690000000000001,12.29,9.844999999999999,0.0,0.0,0.0,0.0,0.0,0.0,10,14,5,22,30,1.92
2018-10-14 23:00:00,8.69,12.36,9.78,8.64,12.13,9.74,0.0,0.0,0.0,0.0,0.0,0.0,10,14,6,23,0,1.89
2018-10-14 23:30:00,8.719999999999999,12.309999999999999,9.725,8.595,12.04,9.635,0.0,0.0,0.0,0.0,0.0,0.0,10,14,7,23,30,1.74
2018-10-15 00:00:00,8.75,12.26,9.67,8.55,11.95,9.53,0.0,0.0,0.0,0.0,0.0,0.0,10,15,1,0,0,1.88
2018-10-15 00:30:00,8.77,12.235,9.625,8.530000000000001,11.885,9.43,0.0,0.0,0.0,0.0,0.0,0.0,10,15,2,0,30,1.86
2018-10-15 01:00:00,8.79,12.21,9.58,8.51,11.82,9.33,0.0,0.0,0.0,0.0,0.0,0.0,10,15,3,1,0,1.82
2018-10-15 01:30:00,8.809999999999999,12.185,9.559999999999999,8.52,11.77,9.315000000000001,0.0,0.0,0.0,0.0,0.0,0.0,10,15,4,1,30,1.74
2018-10-15 02:00:00,8.83,12.16,9.54,8.53,11.72,9.3,0.0,0.0,0.0,0.0,0.0,0.0,10,15,5,2,0,1.74
2018-10-15 02:30:00,8.865,12.135,9.515,8.555,11.685,9.305,0.0,0.0,0.0,0.0,0.0,0.0,10,15,6,2,30,1.69
2018-10-15 03:00:00,8.9,12.11,9.49,8.58,11.65,9.31,0.0,0.0,0.0,0.0,0.0,0.0,10,15,7,3,0,1.61
2018-10-15 03:30:00,8.935,12.1,9.504999999999999,8.64,11.629999999999999,9.350000000000001,0.0,0.0,0.0,0.0,0.0,0.0,10,15,1,3,30,1.61
2018-10-15 04:00:00,8.97,12.09,9.52,8.7,11.61,9.39,0.0,0.0,0.0,0.0,0.0,0.0,10,15,2,4,0,1.73
